image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2010_005746.png,rotation,rotation_deg60.0,0.099797,0.831115,0.465456,0.900203,0.168885,0.534544
2010_005762.png,rotation,rotation_deg60.0,0.652177,0.601807,0.626992,0.347823,0.398193,0.373008
2010_005791.png,rotation,rotation_deg60.0,0.286052,0.562203,0.424127,0.713948,0.437797,0.575873
2010_005877.png,rotation,rotation_deg60.0,0.062519,0.916444,0.489481,0.937481,0.083556,0.510519
2010_005888.png,rotation,rotation_deg60.0,0.450973,0.991823,0.721398,0.549027,0.008177,0.278602
2010_005899.png,rotation,rotation_deg60.0,0.711433,0.635850,0.673641,0.288567,0.364150,0.326359
2010_005922.png,rotation,rotation_deg60.0,0.032285,0.931261,0.481773,0.967715,0.068739,0.518227
2010_005951.png,rotation,rotation_deg60.0,0.608827,0.669461,0.639144,0.391173,0.330539,0.360856
2010_005978.png,rotation,rotation_deg60.0,0.319690,0.906531,0.613111,0.680310,0.093469,0.386889
2010_006034.png,rotation,rotation_deg60.0,0.580808,0.783037,0.681923,0.419192,0.216963,0.318077
2011_000045.png,rotation,rotation_deg60.0,0.206035,0.509271,0.357653,0.793965,0.490729,0.642347
2011_000051.png,rotation,rotation_deg60.0,0.383854,0.783268,0.583561,0.616146,0.216732,0.416439
2011_000054.png,rotation,rotation_deg60.0,0.426916,0.651441,0.539179,0.573084,0.348559,0.460821
2011_000066.png,rotation,rotation_deg60.0,0.659011,0.670143,0.664577,0.340989,0.329857,0.335423
2011_000068.png,rotation,rotation_deg60.0,0.264876,0.547138,0.406007,0.735124,0.452862,0.593993
2011_000070.png,rotation,rotation_deg60.0,0.489119,0.615894,0.552506,0.510881,0.384106,0.447494
2011_000116.png,rotation,rotation_deg60.0,0.111713,0.826581,0.469147,0.888287,0.173419,0.530853
2011_000185.png,rotation,rotation_deg60.0,0.781413,0.795971,0.788692,0.218587,0.204029,0.211308
2011_000222.png,rotation,rotation_deg60.0,0.722403,0.697021,0.709712,0.277597,0.302979,0.290288
2011_000243.png,rotation,rotation_deg60.0,0.420549,0.787172,0.603861,0.579451,0.212828,0.396139
2011_000291.png,rotation,rotation_deg60.0,0.506603,0.784941,0.645772,0.493397,0.215059,0.354228
2011_000345.png,rotation,rotation_deg60.0,0.717419,0.611323,0.664371,0.282581,0.388677,0.335629
2011_000359.png,rotation,rotation_deg60.0,0.266311,0.785584,0.525948,0.733689,0.214416,0.474052
2011_000412.png,rotation,rotation_deg60.0,0.111661,0.899110,0.505385,0.888339,0.100890,0.494615
2011_000419.png,rotation,rotation_deg60.0,0.512535,0.912214,0.712375,0.487465,0.087786,0.287625
2011_000428.png,rotation,rotation_deg60.0,0.403333,0.705846,0.554589,0.596667,0.294154,0.445411
2011_000468.png,rotation,rotation_deg60.0,0.747581,0.775561,0.761571,0.252419,0.224439,0.238429
2011_000512.png,rotation,rotation_deg60.0,0.670584,0.785729,0.728156,0.329416,0.214271,0.271844
2011_000536.png,rotation,rotation_deg60.0,0.511462,0.618611,0.565036,0.488538,0.381389,0.434964
2011_000542.png,rotation,rotation_deg60.0,0.295341,0.647780,0.471561,0.704659,0.352220,0.528439
2011_000550.png,rotation,rotation_deg60.0,0.406836,0.627582,0.517209,0.593164,0.372418,0.482791
2011_000551.png,rotation,rotation_deg60.0,0.299566,0.912508,0.606037,0.700434,0.087492,0.393963
2011_000556.png,rotation,rotation_deg60.0,0.121891,0.933303,0.527597,0.878109,0.066697,0.472403
2011_000642.png,rotation,rotation_deg60.0,0.851197,0.869828,0.860512,0.148803,0.130172,0.139488
